TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,OBJECTID,TARGET_FID_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_1,DB_LO,DB_HI
5472,4895,71,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3649,5472,3,1,3,0,0,0,4895,35,40
5512,4894,71,0,400,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3675,5512,4,1,1,0,0,0,4894,35,40
5757,4867,71,0,310,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3825,5757,5,2,1,0,0,0,4867,35,40
5864,4876,71,0,400,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3888,5864,5,2,1,0,0,0,4876,45,50
5949,4875,71,0,310,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3943,5949,5,1,1,0,0,0,4875,45,50
6006,4809,70,0,500,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3978,6006,5,1,1,0,0,0,4809,35,40
6041,4812,70,0,630,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4000,6041,,,,,,,4812,30,35
6067,12149,83,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4013,6067,,,,,,,12149,45,50
6077,5678,83,0,500,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4019,6077,,,,,,,5678,45,50
6089,5681,84,0,630,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4026,6089,,,,,,,5681,30,35
8780,17045,70,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4716,8780,5,2,1,0,0,0,17045,40,45
9193,5682,83,0,310,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4905,9193,3,1,1,0,0,0,5682,30,35
826,454,19,0,240,M,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,237,826,,,,,,,454,55,60
846,11836,21,0,N,M,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,251,846,,,,,,,11836,25,30
853,11835,21,0,N,M,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,255,853,5,3,1,0,0,0,11835,30,35
903,11348,21,0,6960,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,283,903,1,2,1,1,0,0,11348,30,35
930,11040,21,0,690,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,298,930,,,,,,,11040,30,35
1162,572,21,0,570,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,433,1162,,,,,,,572,30,35
1241,582,21,0,1870,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,484,1241,,,,,,,582,30,35
1282,592,21,0,2500,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,521,1282,1,3,1,0,0,0,592,40,45
1318,1290,32,0,460,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,552,1318,,,,,,,1290,40,45
1626,1337,32,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,819,1626,1,1,3,0,0,0,1337,40,45
2691,2390,43,0,N,M,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1670,2691,1,2,3,0,0,0,2390,40,45
2940,2409,43,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1854,2940,1,1,1,0,0,0,2409,40,45
3088,2580,44,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1971,3088,1,5,3,0,0,0,2580,30,35
3256,11005,42,0,1360,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2089,3256,5,2,1,0,0,0,11005,40,45
3349,2439,43,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2155,3349,1,1,1,0,0,0,2439,55,60
3413,2436,43,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2196,3413,,,,,,,2436,55,60
3459,11325,44,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2226,3459,,,,,,,11325,35,40
8793,19007,43,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4723,8793,1,3,1,1,0,0,19007,40,45
9315,19323,42,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4951,9315,3,1,1,0,0,0,19323,55,60
80,182,11,0,400,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,4,80,1,1,1,0,0,0,182,25,30
96,10059,11,0,630,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,6,96,5,1,1,0,0,0,10059,30,35
137,196,11,0,680,M,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,7,137,5,1,1,0,0,0,196,30,35
529,696,23,0,840,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,110,529,1,1,1,0,0,0,696,40,45
935,756,23,0,1070,M,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,302,935,6,1,3,0,0,0,756,40,45
988,762,23,0,1700,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,330,988,1,1,3,0,0,0,762,55,60
1105,913,24,0,1070,M,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,389,1105,3,1,3,0,0,0,913,35,40
1145,768,23,0,700,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,418,1145,5,1,1,0,0,0,768,55,60
1172,785,23,0,620,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,440,1172,1,2,3,0,0,0,785,45,50
1185,795,23,0,610,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,446,1185,6,1,3,0,0,0,795,45,50
1242,784,23,0,640,M,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,485,1242,1,3,3,0,0,0,784,45,50
2652,10840,47,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,1641,2652,1,1,1,0,0,0,10840,60,65
1428,2052,37,0,N,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,644,1428,,,,,,,2052,55,60
1702,1986,36,0,N,M,vysl-filtr,4,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,892,1702,8,3,3,0,2,0,1986,40,45
3082,3062,48,0,500,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,1965,3082,,,,,,,3062,60,65
3102,3063,48,0,500,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,1983,3102,,,,,,,3063,60,65
3164,3072,48,0,500,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2027,3164,5,1,1,0,0,0,3072,55,60
3176,3073,48,0,500,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2037,3176,5,2,1,0,0,0,3073,50,55
3236,3223,49,0,400,M,vysl-filtr,5,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2073,3236,,,,,,,3223,55,60
3321,3092,48,0,630,M,vysl-filtr,5,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2134,3321,5,1,3,0,0,0,3092,60,65
3417,3095,48,0,500,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2199,3417,5,1,1,0,0,0,3095,60,65
3430,3097,48,0,780,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2208,3430,5,1,1,0,1,1,3097,60,65
3486,16121,49,0,390,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,2241,3486,5,1,3,0,0,0,16121,50,55
8743,3233,49,0,390,M,vysl-filtr,0,2017-08-17 00:00:00.000000 UTC,2020-09-01 00:00:00.000000 UTC,10,500216,Praha 9,94,HMP-IPR,43,U,Praha 9,4700,8743,,,,,,,3233,50,55
4119,4468,62,0,2460,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,2693,4119,3,1,3,0,0,0,4468,45,50
5801,5389,74,0,1600,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3853,5801,1,2,1,0,0,0,5389,55,60
5844,14139,74,0,N,M,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,6,500224,Praha 10,108,HMP-IPR,43,U,Praha 10,3872,5844,1,1,3,0,0,0,14139,40,45
8757,20000,47,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,38,500097,Praha 3,35,HMP-IPR,43,U,Praha 3,4705,8757,3,1,3,0,0,0,20000,40,45
5627,13852,73,0,N,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3746,5627,,,,,,,13852,45,50
5686,5028,72,0,N,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3781,5686,1,2,3,0,0,0,5028,35,40
6112,5787,85,0,800,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4042,6112,5,2,1,0,0,0,5787,35,40
6359,5965,86,0,1410,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4191,6359,1,2,1,0,0,0,5965,55,60
6363,5967,86,0,1410,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4194,6363,1,4,3,0,0,0,5967,55,60
6385,6037,87,0,610,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4206,6385,1,1,3,0,0,0,6037,60,65
6552,5859,85,0,1400,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4298,6552,6,1,3,0,0,0,5859,55,60
6590,5852,85,0,1400,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4311,6590,1,5,3,0,0,0,5852,55,60
6956,6444,97,0,460,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4428,6956,1,4,3,1,0,0,6444,40,45
7011,6445,97,0,460,N,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4443,7011,5,1,3,0,0,0,6445,55,60
4094,3519,57,0,710,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,2672,4094,4,3,3,0,0,0,3519,35,40
4170,3523,57,0,710,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,2738,4170,1,3,1,0,0,0,3523,35,40
4237,3800,59,0,1400,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,2786,4237,1,5,1,0,0,0,3800,30,35
5095,4837,71,0,710,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3410,5095,1,4,3,1,1,0,4837,50,55
5237,12154,71,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3492,5237,,,,,,,12154,35,40
5277,4847,71,0,800,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3519,5277,1,2,3,0,0,0,4847,35,40
5517,4781,70,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3680,5517,1,3,3,0,0,0,4781,30,35
5898,12163,70,0,3010,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3911,5898,5,1,1,1,0,0,12163,30,35
5925,4872,71,0,310,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3928,5925,,,,,,,4872,45,50
6016,12164,70,0,N,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,3985,6016,5,1,1,0,0,0,12164,30,35
6101,12146,83,0,N,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4034,6101,1,1,1,0,0,0,12146,30,35
6114,12145,83,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4043,6114,1,1,1,1,0,0,12145,30,35
6133,12142,84,0,N,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4054,6133,5,1,1,0,0,0,12142,45,50
6155,17207,83,0,N,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4067,6155,5,2,1,0,0,0,17207,30,35
6254,5767,84,0,400,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4129,6254,6,1,3,0,0,0,5767,55,60
6299,5763,84,0,800,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4154,6299,1,8,3,0,0,0,5763,55,60
8481,12973,71,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4558,8481,1,1,1,1,0,0,12973,35,40
8940,17118,58,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,2,500143,Praha 5,51,HMP-IPR,43,U,Praha 5,4794,8940,3,1,1,0,0,0,17118,40,45
271,11147,10,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,25,271,,,,,,,11147,30,35
763,445,19,0,770,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,199,763,5,2,1,0,0,0,445,55,60
770,11206,19,0,770,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,203,770,5,2,1,0,0,0,11206,45,50
804,646,22,0,360,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,220,804,1,3,1,1,0,0,646,30,35
814,11205,19,0,770,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,228,814,3,1,5,0,0,0,11205,55,60
949,577,21,0,620,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,311,949,5,1,1,0,0,0,577,45,50
1056,569,21,0,980,N,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,359,1056,3,1,3,0,0,0,569,30,35
1164,11167,21,0,690,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,435,1164,5,3,1,0,0,0,11167,30,35
1204,11211,19,0,410,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,458,1204,,,,,,,11211,45,50
1229,473,19,0,920,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,475,1229,5,1,0,0,0,0,473,55,60
1281,526,20,0,460,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,520,1281,5,1,1,0,0,0,526,30,35
1288,527,20,0,460,N,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,525,1288,,,,,,,527,40,45
1316,11191,30,0,1200,N,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,550,1316,,,,,,,11191,55,60
1348,1135,30,0,1200,N,181920-primy,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,576,1348,5,1,3,0,0,0,1135,45,50
1356,11190,30,0,420,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,584,1356,5,1,1,1,0,0,11190,55,60
1362,1134,30,0,1200,N,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,590,1362,,,,,,,1134,55,60
1489,1467,32,0,620,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,695,1489,1,2,1,1,0,0,1467,30,35
1594,1185,31,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,791,1594,,,,,,,1185,45,50
1714,1340,32,0,620,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,904,1714,1,4,3,0,0,0,1340,35,40
2060,1466,32,0,800,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1226,2060,6,1,3,0,0,0,1466,55,60
2227,11355,32,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1371,2227,1,3,1,1,0,0,11355,55,60
2253,1247,31,0,830,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1389,2253,6,1,3,0,0,0,1247,55,60
2281,1405,32,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1407,2281,1,3,3,0,0,0,1405,55,60
2360,1434,32,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1453,2360,,,,,,,1434,40,45
2371,1264,31,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1461,2371,,,,,,,1264,55,60
2397,11723,31,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1477,2397,5,1,1,1,0,0,11723,40,45
2426,2345,31,0,550,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1496,2426,,,,,,,2345,55,60
2501,262600,45,1,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1548,2501,,,,,,,262600,50,55
2589,2363,43,0,710,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1605,2589,1,2,1,0,0,0,2363,40,45
2607,11260,43,0,N,N,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1616,2607,,,,,,,11260,55,60
