CODE,METRO_STATION,METRO_LINE,CENTER,DISTRICT_CODE,DISTRICT_NAME,TYPE,FLOORS,ROOF_TYPE,N_of_RECEDING_FLOORS,N_of_FLOORS_SLOPE,NEW_BUILDING,DB_LOW,DB_HIGHT,PRICE_COMPLETE
6140,,,0,547034,Praha 11,1,2,3,0,0,0,55,60,3000
6778,,,0,547034,Praha 11,1,12,3,0,0,0,55,60,N
6776,Opatov,C,0,547034,Praha 11,1,2,3,0,0,0,55,60,N
18349,Opatov,C,0,547034,Praha 11,1,3,3,0,0,0,40,45,N
13156,,,0,547034,Praha 11,1,2,3,0,0,0,55,60,N
6102,,,0,547034,Praha 11,1,3,3,0,0,0,55,60,N
13836,Opatov,C,0,547034,Praha 11,1,2,3,0,0,0,40,45,7600
6144,Háje,C,0,547034,Praha 11,1,5,3,0,0,0,30,35,7260
6116,,,0,547034,Praha 11,1,5,3,0,0,0,55,60,N
6062,,,0,547034,Praha 11,1,6,3,0,0,0,35,40,N
6099,,,0,547034,Praha 11,1,3,1,1,0,0,55,60,1890
6047,Roztyly,C,0,547034,Praha 11,1,1,3,0,0,0,0,5,3660
13348,Roztyly,C,0,547034,Praha 11,1,5,3,0,0,0,40,45,N
6822,Háje,C,0,547034,Praha 11,1,11,3,0,0,0,30,35,N
6086,,,0,547034,Praha 11,1,11,3,0,0,0,55,60,9510
6705,Chodov,C,0,547034,Praha 11,1,4,3,0,0,0,55,60,N
6085,,,0,547034,Praha 11,1,1,1,1,0,0,55,60,N
13037,Chodov,C,0,547034,Praha 11,1,1,3,0,1,0,40,45,3430
6101,Opatov,C,0,547034,Praha 11,1,1,3,0,0,0,55,60,4070
13843,Háje,C,0,547034,Praha 11,1,1,3,0,0,0,55,60,7770
6138,,,0,547034,Praha 11,1,1,3,0,0,0,55,60,8200
6830,,,0,547034,Praha 11,1,1,3,0,0,0,40,45,4320
13912,,,0,547034,Praha 11,1,1,3,0,0,0,55,60,N
6800,Opatov,C,0,547034,Praha 11,1,9,3,0,0,0,40,45,N
6789,Háje,C,0,547034,Praha 11,1,12,3,0,0,0,0,5,7770
6787,Háje,C,0,547034,Praha 11,1,12,3,0,0,0,30,35,4320
6696,Chodov,C,0,547034,Praha 11,1,4,3,0,0,0,45,50,N
13328,Opatov,C,0,547034,Praha 11,1,12,3,0,0,0,55,60,11250
6127,Háje,C,0,547034,Praha 11,1,1,3,0,0,0,55,60,4070
6824,Háje,C,0,547034,Praha 11,1,4,3,0,0,0,30,35,N
13837,,,0,547034,Praha 11,1,12,3,0,0,0,60,65,N
6780,Opatov,C,0,547034,Praha 11,1,2,3,0,0,0,55,60,4070
6817,Opatov,C,0,547034,Praha 11,1,9,3,0,0,0,55,60,N
6128,,,0,547034,Praha 11,1,12,3,0,0,0,5,10,7260
6084,,,0,547034,Praha 11,1,11,3,0,0,0,0,5,4320
6831,,,0,547034,Praha 11,1,13,3,0,0,0,40,45,N
6797,Opatov,C,0,547034,Praha 11,1,8,3,0,0,0,55,60,N
6082,Chodov,C,0,547034,Praha 11,1,8,3,0,0,0,60,65,7260
6779,Opatov,C,0,547034,Praha 11,1,12,3,0,0,0,5,10,N
6801,Opatov,C,0,547034,Praha 11,1,1,3,0,0,0,35,40,4320
6691,Opatov,C,0,547034,Praha 11,1,3,1,1,0,0,40,45,N
6118,,,0,547034,Praha 11,1,3,3,1,0,0,55,60,N
13718,,,0,547034,Praha 11,1,2,3,0,0,0,55,60,N
6149,Opatov,C,0,547034,Praha 11,1,8,3,0,0,0,35,40,N
13036,,,0,547034,Praha 11,1,4,1,2,0,0,40,45,7600
13362,,,0,547034,Praha 11,1,5,3,0,0,0,55,60,7260
6072,,,0,547034,Praha 11,1,11,3,0,0,0,55,60,N
6695,Chodov,C,0,547034,Praha 11,1,5,3,0,0,0,55,60,4070
6821,Háje,C,0,547034,Praha 11,1,8,3,0,0,0,55,60,4070
6781,,,0,547034,Praha 11,1,2,3,0,0,0,35,40,N
13873,,,0,547034,Praha 11,1,4,3,0,0,0,55,60,7600
18154,,,0,547034,Praha 11,1,10,3,0,0,0,40,45,N
6792,Háje,C,0,547034,Praha 11,1,1,3,0,0,0,55,60,4070
18008,Opatov,C,0,547034,Praha 11,3,2,3,0,0,0,35,40,7770
6786,Háje,C,0,547034,Praha 11,3,2,1,1,0,0,5,10,11250
13924,Roztyly,C,0,547034,Praha 11,3,1,3,0,0,0,60,65,N
6093,Chodov,C,0,547034,Praha 11,3,3,3,0,0,0,55,60,N
6042,Roztyly,C,0,547034,Praha 11,3,1,3,0,0,0,55,60,7940
6825,Háje,C,0,547034,Praha 11,3,2,3,0,0,0,30,35,N
18153,,,0,547034,Praha 11,3,1,3,0,0,0,55,60,N
13349,Chodov,C,0,547034,Praha 11,3,1,3,0,0,0,35,40,N
6050,Chodov,C,0,547034,Praha 11,3,1,3,0,0,0,0,5,7940
6698,Opatov,C,0,547034,Praha 11,3,2,3,0,0,0,40,45,2300
6777,Háje,C,0,547034,Praha 11,3,2,3,0,0,0,55,60,7770
6684,Chodov,C,0,547034,Praha 11,3,5,3,0,0,0,55,60,9030
18303,,,0,547034,Praha 11,3,1,3,0,0,0,60,65,N
13039,Chodov,C,0,547034,Praha 11,3,1,3,0,0,0,40,45,7600
6048,,,0,547034,Praha 11,3,1,3,0,0,0,60,65,8200
6070,,,0,547034,Praha 11,3,1,3,0,0,0,55,60,N
6065,Chodov,C,0,547034,Praha 11,3,1,3,0,0,0,40,45,4070
13720,,,0,547034,Praha 11,3,2,3,0,0,0,50,55,N
6707,Opatov,C,0,547034,Praha 11,3,1,1,0,0,0,50,55,10770
6694,Chodov,C,0,547034,Praha 11,3,5,3,0,0,0,55,60,N
6052,,,0,547034,Praha 11,3,1,3,0,0,0,55,60,7260
6043,Roztyly,C,0,547034,Praha 11,3,1,3,0,0,0,55,60,N
6091,Chodov,C,0,547034,Praha 11,3,6,3,0,0,0,45,50,7260
6809,Háje,C,0,547034,Praha 11,3,2,3,0,0,0,55,60,4070
6081,Chodov,C,0,547034,Praha 11,4,2,1,0,0,0,45,50,7260
6706,Opatov,C,0,547034,Praha 11,5,1,1,0,0,0,60,65,8200
18320,,,0,547034,Praha 11,5,2,1,0,0,0,55,60,N
6139,,,0,547034,Praha 11,5,1,1,1,0,0,55,60,3940
6697,Opatov,C,0,547034,Praha 11,5,2,1,0,0,0,40,45,N
6135,,,0,547034,Praha 11,5,3,3,0,0,0,35,40,7260
13145,,,0,547034,Praha 11,5,2,1,0,0,0,55,60,7260
6094,Chodov,C,0,547034,Praha 11,5,2,1,0,0,0,60,65,7260
6687,Chodov,C,0,547034,Praha 11,5,1,1,0,0,0,60,65,N
13305,,,0,547034,Praha 11,5,2,1,0,0,0,60,65,N
6812,,,0,547034,Praha 11,5,2,3,0,0,0,50,55,7980
6145,Háje,C,0,547034,Praha 11,5,1,1,0,0,0,35,40,4320
6690,,,0,547034,Praha 11,5,1,1,0,0,0,40,45,4510
6124,,,0,547034,Praha 11,5,2,3,0,0,0,55,60,7260
13403,,,0,547034,Praha 11,5,2,1,0,0,0,55,60,6560
6688,Chodov,C,0,547034,Praha 11,5,1,1,0,0,0,40,45,N
6134,,,0,547034,Praha 11,5,3,3,0,0,0,35,40,N
13884,,,0,547034,Praha 11,5,2,1,1,0,0,55,60,7260
6105,Opatov,C,0,547034,Praha 11,5,1,1,1,0,0,55,60,7260
6170,,,0,547034,Praha 11,5,1,1,0,0,0,55,60,N
13032,,,0,547034,Praha 11,5,1,1,0,0,0,55,60,4320
6806,Háje,C,0,547034,Praha 11,6,1,3,0,0,0,55,60,N
7676,,,0,547107,Praha 12,,,,,,,40,45,N
6390,,,0,547107,Praha 12,,,,,,,50,55,N
7195,,,0,547107,Praha 12,,,,,,,55,60,N
7641,,,0,547107,Praha 12,,,,,,,20,25,N
7646,,,0,547107,Praha 12,,,,,,,40,45,N
18011,,,0,547107,Praha 12,,,,,,,40,45,N
7666,,,0,547107,Praha 12,,,,,,,25,30,8290
7796,,,0,547107,Praha 12,,,,,,,30,35,N
7227,,,0,547107,Praha 12,,,,,,,35,40,N
13111,,,0,547107,Praha 12,,,,,,,55,60,N
7162,,,0,547107,Praha 12,,,,,,,40,45,2300
13821,,,0,547107,Praha 12,,,,,,,30,35,N
6611,,,0,547107,Praha 12,,,,,,,55,60,9510
6530,,,0,547107,Praha 12,,,,,,,30,35,N
7192,,,0,547107,Praha 12,,,,,,,55,60,7260
7248,,,0,547107,Praha 12,,,,,,,25,30,340
7177,,,0,547107,Praha 12,,,,,,,55,60,N
7163,,,0,547107,Praha 12,,,,,,,55,60,7260
7246,,,0,547107,Praha 12,,,,,,,40,45,8260
18312,,,0,547107,Praha 12,,,,,,,55,60,N
18350,,,0,547107,Praha 12,,,,,,,40,45,10290
7317,,,0,547107,Praha 12,,,,,,,25,30,590
6671,,,0,547107,Praha 12,,,,,,,10,15,7770
6665,,,0,547107,Praha 12,,,,,,,35,40,N
7673,,,0,547107,Praha 12,,,,,,,35,40,5540
7194,,,0,547107,Praha 12,,,,,,,55,60,N
7222,,,0,547107,Praha 12,,,,,,,30,35,8260
7229,,,0,547107,Praha 12,,,,,,,50,55,1400
7235,,,0,547107,Praha 12,,,,,,,40,45,N
13900,,,0,547107,Praha 12,,,,,,,25,30,N
6476,,,0,547107,Praha 12,,,,,,,30,35,4540
6531,,,0,547107,Praha 12,,,,,,,35,40,N
7318,,,0,547107,Praha 12,,,,,,,25,30,300
13613,,,0,547107,Praha 12,,,,,,,25,30,N
7213,,,0,547107,Praha 12,,,,,,,50,55,N
13301,,,0,547107,Praha 12,,,,,,,35,40,8980
7675,,,0,547107,Praha 12,,,,,,,35,40,5540
13105,,,0,547107,Praha 12,,,,,,,40,45,N
6683,,,0,547107,Praha 12,,,,,,,55,60,8350
12326,,,0,547107,Praha 12,,,,,,,40,45,2350
13901,,,0,547107,Praha 12,,,,,,,25,30,N
18347,,,0,547107,Praha 12,,,,,,,55,60,N
6393,,,0,547107,Praha 12,,,,,,,55,60,7770
7792,,,0,547107,Praha 12,,,,,,,30,35,N
7221,,,0,547107,Praha 12,,,,,,,55,60,2350
7674,,,0,547107,Praha 12,,,,,,,30,35,450
13550,,,0,547107,Praha 12,,,,,,,55,60,7770
7154,,,0,547107,Praha 12,,,,,,,40,45,7260
6402,,,0,547107,Praha 12,,,,,,,40,45,3000
7146,,,0,547107,Praha 12,,,,,,,45,50,7050
7188,,,0,547107,Praha 12,,,,,,,35,40,N
7319,,,0,547107,Praha 12,,,,,,,25,30,300
7239,,,0,547107,Praha 12,,,,,,,30,35,2200
7635,,,0,547107,Praha 12,,,,,,,45,50,580
6504,,,0,547107,Praha 12,,,,,,,35,40,N
7156,,,0,547107,Praha 12,,,,,,,40,45,7600
12121,,,0,547107,Praha 12,,,,,,,40,45,N
6472,,,0,547107,Praha 12,,,,,,,40,45,N
13054,,,0,547107,Praha 12,,,,,,,55,60,4730
6475,,,0,547107,Praha 12,,,,,,,30,35,4540
13055,,,0,547107,Praha 12,,,,,,,35,40,7770
7647,,,0,547107,Praha 12,,,,,,,30,35,N
18353,,,0,547107,Praha 12,,,,,,,25,30,N
13025,,,0,547107,Praha 12,,,,,,,25,30,5540
12327,,,0,547107,Praha 12,,,,,,,40,45,N
13125,,,0,547107,Praha 12,,,,,,,40,45,N
13043,,,0,547107,Praha 12,,,,,,,55,60,7770
7200,,,0,547107,Praha 12,,,,,,,55,60,N
7155,,,0,547107,Praha 12,,,,,,,55,60,7050
7677,,,0,547107,Praha 12,,,,,,,50,55,N
7193,,,0,547107,Praha 12,,,,,,,30,35,N
7211,,,0,547107,Praha 12,,,,,,,50,55,1820
7244,,,0,547107,Praha 12,,,,,,,30,35,340
7349,,,0,547107,Praha 12,,,,,,,30,35,310
7671,,,0,547107,Praha 12,,,,,,,50,55,8290
6406,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,8200
7238,,,0,547107,Praha 12,1,1,3,0,0,0,0,5,2200
6494,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,7770
7219,,,0,547107,Praha 12,1,4,3,0,0,0,10,15,7260
13917,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,N
7176,,,0,547107,Praha 12,1,1,3,0,0,0,40,45,8200
6458,,,0,547107,Praha 12,1,13,3,0,0,0,30,35,8350
7151,,,0,547107,Praha 12,1,1,1,0,0,0,55,60,7600
7201,,,0,547107,Praha 12,1,1,1,0,0,0,25,30,10290
6595,,,0,547107,Praha 12,1,1,1,1,0,0,55,60,N
6612,,,0,547107,Praha 12,1,13,3,0,0,0,35,40,4070
6519,,,0,547107,Praha 12,1,12,3,0,0,0,55,60,8980
6420,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,8200
6419,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,5130
7143,,,0,547107,Praha 12,1,3,1,0,0,0,35,40,8980
13864,,,0,547107,Praha 12,1,1,1,0,0,0,55,60,9450
7142,,,0,547107,Praha 12,1,3,1,0,0,0,55,60,4200
7175,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,N
7258,,,0,547107,Praha 12,1,9,3,0,0,0,30,35,9640
13402,,,0,547107,Praha 12,1,3,3,0,0,0,40,45,8980
6670,,,0,547107,Praha 12,1,6,3,2,0,1,55,60,3430
7148,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,N
7152,,,0,547107,Praha 12,1,1,1,0,0,0,40,45,4070
6617,,,0,547107,Praha 12,1,1,3,0,0,0,35,40,N
6615,,,0,547107,Praha 12,1,13,3,0,0,0,5,10,7770
7218,,,0,547107,Praha 12,1,4,3,0,0,0,35,40,N
6459,,,0,547107,Praha 12,1,3,3,2,1,0,40,45,460
6416,,,0,547107,Praha 12,1,3,3,0,0,0,55,60,N
13118,,,0,547107,Praha 12,1,1,1,0,0,0,55,60,N
7634,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,310
18326,,,0,547107,Praha 12,1,2,3,0,0,0,40,45,N
13555,,,0,547107,Praha 12,1,3,3,1,0,1,55,60,8200
6667,,,0,547107,Praha 12,1,8,3,0,0,0,30,35,N
6523,,,0,547107,Praha 12,1,8,3,0,0,0,35,40,N
7220,,,0,547107,Praha 12,1,3,3,0,0,0,5,10,N
6489,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,3900
13558,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,7600
13330,,,0,547107,Praha 12,1,5,3,0,0,0,55,60,N
7237,,,0,547107,Praha 12,1,2,3,0,0,0,40,45,2200
6470,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,N
6492,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,N
6421,,,0,547107,Praha 12,1,5,3,1,0,0,55,60,N
13729,,,0,547107,Praha 12,1,7,3,0,0,0,55,60,7770
13832,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,4200
13863,,,0,547107,Praha 12,1,2,3,0,0,0,5,10,11250
7160,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,460
13113,,,0,547107,Praha 12,1,2,3,0,0,0,40,45,N
6522,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,4070
18171,,,0,547107,Praha 12,1,2,3,0,0,0,25,30,460
6394,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,3900
6486,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,N
6518,,,0,547107,Praha 12,1,12,3,0,0,0,55,60,3900
7261,,,0,547107,Praha 12,1,8,3,0,0,0,55,60,N
13336,,,0,547107,Praha 12,1,5,3,0,0,0,40,45,N
7144,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,8980
7212,,,0,547107,Praha 12,1,4,3,0,0,0,50,55,7770
7669,,,0,547107,Praha 12,1,2,1,0,0,0,50,55,3400
7186,,,0,547107,Praha 12,1,12,3,0,0,0,0,5,7260
7150,,,0,547107,Praha 12,1,1,1,0,0,0,55,60,7050
13115,,,0,547107,Praha 12,1,5,3,0,0,0,55,60,7600
6666,,,0,547107,Praha 12,1,3,3,1,0,0,0,5,N
13334,,,0,547107,Praha 12,1,5,3,0,0,0,35,40,7770
7183,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,3430
7170,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,9660
6527,,,0,547107,Praha 12,1,2,3,0,0,0,35,40,7770
7180,,,0,547107,Praha 12,1,3,1,0,0,0,35,40,7770
7169,,,0,547107,Praha 12,1,1,3,0,0,0,40,45,N
7665,,,0,547107,Praha 12,1,1,1,0,0,0,50,55,N
7668,,,0,547107,Praha 12,1,3,3,0,0,0,35,40,7260
6395,,,0,547107,Praha 12,1,3,3,1,0,1,55,60,7770
6497,,,0,547107,Praha 12,1,8,3,0,0,0,30,35,8980
13331,,,0,547107,Praha 12,1,8,3,0,0,0,40,45,N
7139,,,0,547107,Praha 12,1,13,3,0,0,0,55,60,7600
7633,,,0,547107,Praha 12,1,2,1,0,0,0,40,45,10290
13715,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,7190
6480,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,N
7145,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,N
7165,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,4070
7190,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,7260
13838,,,0,547107,Praha 12,1,3,1,0,0,0,35,40,8800
6610,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,9510
6508,,,0,547107,Praha 12,1,9,3,0,0,0,30,35,N
6521,,,0,547107,Praha 12,1,18,3,1,0,0,5,10,8800
7185,,,0,547107,Praha 12,1,8,3,0,0,0,35,40,N
7631,,,0,547107,Praha 12,1,1,1,1,0,0,45,50,N
18021,,,0,547107,Praha 12,1,3,3,0,0,0,55,60,N
7153,,,0,547107,Praha 12,1,4,3,1,0,0,40,45,N
7159,,,0,547107,Praha 12,1,3,1,1,0,0,55,60,7050
7161,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,9660
7171,,,0,547107,Praha 12,1,5,3,0,0,0,40,45,4070
13116,,,0,547107,Praha 12,1,4,3,1,0,0,40,45,N
6594,,,0,547107,Praha 12,1,12,3,0,0,0,10,15,4730
7262,,,0,547107,Praha 12,1,8,3,0,0,0,55,60,N
7216,,,0,547107,Praha 12,1,7,3,0,0,0,55,60,4070
6507,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,4070
6498,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,4070
7663,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,8290
7656,,,0,547107,Praha 12,1,3,1,0,0,0,30,35,5540
13129,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,N
7653,,,0,547107,Praha 12,1,1,1,1,0,0,20,25,7190
18005,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,3860
6592,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,9510
7208,,,0,547107,Praha 12,1,12,3,0,0,0,30,35,N
13117,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,N
6593,,,0,547107,Praha 12,1,12,3,0,0,0,0,5,7770
13557,,,0,547107,Praha 12,1,4,3,0,0,0,55,60,2430
6525,,,0,547107,Praha 12,1,7,3,0,0,0,15,20,N
7181,,,0,547107,Praha 12,1,2,3,0,0,0,35,40,8980
7172,,,0,547107,Praha 12,1,5,3,0,0,0,40,45,7260
6506,,,0,547107,Praha 12,1,2,3,0,0,0,30,35,N
6517,,,0,547107,Praha 12,1,5,3,1,0,0,55,60,N
7204,,,0,547107,Praha 12,1,1,1,0,0,0,50,55,10290
7173,,,0,547107,Praha 12,1,2,1,0,0,0,40,45,7260
13899,,,0,547107,Praha 12,1,2,3,0,0,0,5,10,3900
6565,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,2330
7189,,,0,547107,Praha 12,1,6,3,0,0,0,40,45,N
7639,,,0,547107,Praha 12,1,3,3,0,0,0,40,45,N
18346,,,0,547107,Praha 12,1,4,3,0,0,0,30,35,N
7137,,,0,547107,Praha 12,1,5,3,1,0,0,30,35,N
7215,,,0,547107,Praha 12,1,8,3,0,0,0,55,60,4200
13159,,,0,547107,Praha 12,1,1,1,1,0,0,40,45,3300
7667,,,0,547107,Praha 12,1,2,1,0,0,0,50,55,680
6491,,,0,547107,Praha 12,1,15,3,0,0,0,55,60,7770
6516,,,0,547107,Praha 12,1,4,3,0,0,0,35,40,8980
13126,,,0,547107,Praha 12,1,5,3,1,0,1,35,40,N
7141,,,0,547107,Praha 12,1,1,1,0,0,0,35,40,N
7217,,,0,547107,Praha 12,1,2,3,0,0,0,35,40,4200
6398,,,0,547107,Praha 12,1,2,3,0,0,0,40,45,8200
6495,,,0,547107,Praha 12,1,12,3,0,0,0,5,10,8800
7167,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,8200
7174,,,0,547107,Praha 12,1,3,3,0,0,0,55,60,N
6469,,,0,547107,Praha 12,1,8,3,0,0,0,55,60,N
6529,,,0,547107,Praha 12,1,4,3,0,0,0,0,5,N
6412,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,7600
6532,,,0,547107,Praha 12,1,12,3,0,0,0,55,60,N
7136,,,0,547107,Praha 12,1,1,3,0,0,0,15,20,N
6473,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,N
6403,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,N
7233,,,0,547107,Praha 12,1,3,3,1,0,0,55,60,N
6509,,,0,547107,Praha 12,1,9,3,0,0,0,10,15,7770
6408,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,7770
7242,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,9450
7649,,,0,547107,Praha 12,1,3,1,0,0,0,30,35,7190
7660,,,0,547107,Praha 12,1,1,3,0,0,0,30,35,7190
6468,,,0,547107,Praha 12,1,1,3,0,0,0,55,60,4070
6524,,,0,547107,Praha 12,1,8,3,0,0,0,35,40,N
13908,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,9450
6526,,,0,547107,Praha 12,1,12,3,0,0,0,35,40,4540
13865,,,0,547107,Praha 12,1,6,3,0,0,0,55,60,7770
13922,,,0,547107,Praha 12,1,2,1,0,0,0,55,60,10900
6488,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,N
13831,,,0,547107,Praha 12,1,1,1,0,0,0,40,45,7600
7158,,,0,547107,Praha 12,1,1,1,0,0,0,55,60,N
6481,,,0,547107,Praha 12,1,2,3,0,0,0,55,60,N
6614,,,0,547107,Praha 12,1,13,3,0,0,0,35,40,N
13552,,,0,547107,Praha 12,1,13,3,0,0,0,55,60,7050
7199,,,0,547107,Praha 12,1,3,3,0,0,0,40,45,10290
6471,,,0,547107,Praha 12,1,8,3,0,0,0,55,60,4070
6496,,,0,547107,Praha 12,1,12,3,0,0,0,15,20,N
7178,,,0,547107,Praha 12,3,1,3,0,0,1,35,40,N
13315,,,0,547107,Praha 12,3,1,1,0,0,0,40,45,N
18160,,,0,547107,Praha 12,3,1,3,0,0,0,40,45,7260
13101,,,0,547107,Praha 12,3,1,3,0,0,0,15,20,7770
13840,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,8800
13015,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,7770
7191,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,N
6505,,,0,547107,Praha 12,3,1,3,0,0,0,35,40,N
6413,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7600
6520,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7770
6410,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,N
6503,,,0,547107,Praha 12,3,1,3,0,0,0,35,40,4070
6502,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,3410
6500,,,0,547107,Praha 12,3,4,3,0,0,0,55,60,7770
7645,,,0,547107,Praha 12,3,2,3,0,0,0,20,25,2640
6415,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,8800
13902,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7560
18022,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,7770
7659,,,0,547107,Praha 12,3,2,3,0,0,0,30,35,N
7184,,,0,547107,Praha 12,3,2,3,0,2,0,55,60,N
13880,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7770
6474,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,N
13898,,,0,547107,Praha 12,3,1,3,0,0,0,5,10,9450
13916,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,8800
6392,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,11250
6514,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7770
6515,,,0,547107,Praha 12,3,1,3,0,0,0,35,40,N
7259,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,N
13127,,,0,547107,Praha 12,3,4,3,1,0,0,55,60,N
6485,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,7770
6501,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,7770
13554,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,7770
6533,,,0,547107,Praha 12,3,2,3,0,0,0,55,60,8980
6417,,,0,547107,Praha 12,3,1,3,0,0,0,40,45,8200
6490,,,0,547107,Praha 12,3,1,3,0,0,0,55,60,4070
7637,,,0,547107,Praha 12,3,1,3,0,0,0,40,45,N
7642,,,0,547107,Praha 12,3,1,3,0,0,0,20,25,N
7140,,,0,547107,Praha 12,4,1,1,0,0,0,40,45,4070
13553,,,0,547107,Praha 12,4,1,1,0,0,0,55,60,7600
7231,,,0,547107,Praha 12,5,1,1,0,0,0,30,35,N
7640,,,0,547107,Praha 12,5,1,3,0,0,0,40,45,N
7661,,,0,547107,Praha 12,5,1,1,0,0,0,30,35,N
13312,,,0,547107,Praha 12,5,1,3,0,0,0,25,30,6000
7209,,,0,547107,Praha 12,5,1,1,0,0,0,40,45,7260
7245,,,0,547107,Praha 12,5,1,1,0,0,0,40,45,8260
7247,,,0,547107,Praha 12,5,2,3,0,0,0,50,55,8260
13311,,,0,547107,Praha 12,5,1,1,1,0,0,30,35,6000
13704,,,0,547107,Praha 12,5,1,1,1,0,0,55,60,7600
7255,,,0,547107,Praha 12,5,1,3,0,0,0,40,45,N
6404,,,0,547107,Praha 12,5,1,1,0,0,0,55,60,7600
13313,,,0,547107,Praha 12,5,2,3,0,0,0,20,25,7190
7798,,,0,547107,Praha 12,5,1,1,0,0,0,25,30,7190
13726,,,0,547107,Praha 12,5,2,1,0,0,0,35,40,10290
6414,,,0,547107,Praha 12,5,1,3,1,0,0,55,60,N
13114,,,0,547107,Praha 12,5,1,3,0,0,0,45,50,N
7636,,,0,547107,Praha 12,5,1,1,1,0,2,45,50,580
6510,,,0,547107,Praha 12,5,1,1,0,0,0,40,45,N
13335,,,0,547107,Praha 12,5,2,1,0,0,0,35,40,N
13611,,,0,547107,Praha 12,5,1,1,1,0,0,25,30,6000
6462,,,0,547107,Praha 12,5,1,1,0,0,0,40,45,7770
13610,,,0,547107,Praha 12,5,1,1,0,0,0,25,30,7190
7793,,,0,547107,Praha 12,5,1,1,1,0,0,30,35,790
7794,,,0,547107,Praha 12,5,1,1,0,0,2,25,30,6000
18025,,,0,547107,Praha 12,5,2,3,0,0,0,50,55,10900
6399,,,0,547107,Praha 12,5,1,1,0,0,0,55,60,7770
6483,,,0,547107,Praha 12,5,2,1,0,0,0,35,40,8800
7147,,,0,547107,Praha 12,5,2,1,0,0,0,55,60,7050
7658,,,0,547107,Praha 12,5,1,1,0,0,0,30,35,7260
6463,,,0,547107,Praha 12,5,1,1,0,0,0,5,10,7770
7168,,,0,547107,Praha 12,5,1,3,0,0,0,55,60,7260
7251,,,0,547107,Praha 12,5,2,1,0,0,0,10,15,7260
7799,,,0,547107,Praha 12,5,1,1,0,0,0,25,30,7190
18163,,,0,547107,Praha 12,5,1,1,0,0,0,40,45,4600
