TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,TARGET_FID_1,KOD_UNI_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_2,DB_LO,DB_HI
6861,6781,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6861,6781,1,2,3,0,0,0,6781,35,40
6946,6803,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6946,6803,1,4,3,0,0,0,6803,35,40
6955,6802,100,0,4320,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6955,6802,1,1,3,0,0,0,6802,35,40
6967,6801,100,0,4320,F,vysl-filtr,5,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6967,6801,1,1,3,0,0,0,6801,35,40
7054,6836,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7054,6836,1,6,3,0,0,0,6836,35,40
7175,13323,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7175,13323,,,,,,,13323,35,40
7183,6832,100,0,7770,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7183,6832,1,11,3,0,0,0,6832,35,40
8798,18008,100,0,7770,CB1,181920-pary,4,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,8798,18008,3,2,3,0,0,0,18008,35,40
8803,18002,87,0,N,B1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,8803,18002,,,,,,,18002,35,40
8910,18106,100,0,7980,R1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,8910,18106,,,,,,,18106,35,40
6306,6115,87,0,3430,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6306,6115,,,,,,,6115,40,45
6348,13036,87,0,7600,B1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6348,13036,1,4,1,2,0,0,13036,40,45
6473,6117,88,0,N,F,vysl-filtr,5,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6473,6117,,,,,,,6117,40,45
6496,6045,87,0,9510,R1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6496,6045,1,6,3,0,0,0,6045,40,45
6497,13348,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6497,13348,1,5,3,0,0,0,13348,40,45
6524,6073,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6524,6073,1,9,3,0,0,0,6073,40,45
6544,13861,87,0,7600,CB1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6544,13861,,,,,,,13861,40,45
6562,13039,87,0,7600,DB1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6562,13039,3,1,3,0,0,0,13039,40,45
6567,6060,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6567,6060,1,4,3,0,0,0,6060,40,45
6572,6069,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6572,6069,1,2,3,0,0,0,6069,40,45
6585,6065,87,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6585,6065,3,1,3,0,0,0,6065,40,45
6586,6061,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6586,6061,1,6,3,0,0,0,6061,40,45
6610,6063,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6610,6063,1,2,3,0,0,0,6063,40,45
6612,6064,87,0,N,F,vysl-filtr,5,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6612,6064,1,6,3,0,0,0,6064,40,45
6689,6079,87,0,4320,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6689,6079,1,2,3,0,0,0,6079,40,45
6699,13037,87,0,3430,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6699,13037,1,1,3,0,1,0,13037,40,45
6758,13836,87,0,7600,B1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6758,13836,1,2,3,0,0,0,13836,40,45
6770,6103,87,0,8200,CR2,vysl-filtr,4,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6770,6103,,,,,,,6103,40,45
6788,6691,99,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6788,6691,1,3,1,1,0,0,6691,40,45
6791,6692,99,0,8200,R2,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6791,6692,1,12,3,0,0,0,6692,40,45
6810,13056,99,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6810,13056,1,3,3,0,0,0,13056,40,45
6824,6688,99,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6824,6688,5,1,1,0,0,0,6688,40,45
6834,6690,99,0,4510,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6834,6690,5,1,1,0,0,0,6690,40,45
6863,6698,99,0,2300,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6863,6698,3,2,3,0,0,0,6698,40,45
6903,6697,99,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6903,6697,5,2,1,0,0,0,6697,40,45
6914,6704,99,0,8120,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6914,6704,1,5,3,0,0,0,6704,40,45
6980,6858,101,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6980,6858,,,,,,,6858,40,45
6993,6828,100,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6993,6828,,,,,,,6828,40,45
6999,6800,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6999,6800,1,9,3,0,0,0,6800,40,45
7105,6834,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7105,6834,1,11,3,0,0,0,6834,40,45
7135,6831,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7135,6831,1,13,3,0,0,0,6831,40,45
7138,6830,100,0,4320,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7138,6830,1,1,3,0,0,0,6830,40,45
8339,13885,87,0,9510,R1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,8339,13885,1,4,3,0,0,0,13885,40,45
8570,13921,100,0,7770,B1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,8570,13921,,,,,,,13921,40,45
9010,18154,88,0,N,B1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,9010,18154,1,10,3,0,0,0,18154,40,45
9157,18201,100,0,7770,B1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,9157,18201,,,,,,,18201,40,45
9348,6814,100,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,9348,6814,1,8,3,0,0,0,6814,40,45
9441,18349,99,0,N,B1,nic,1,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,9441,18349,1,3,3,0,0,0,18349,40,45
6336,6030,87,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6336,6030,1,11,3,0,0,0,6030,45,50
6491,5988,86,0,N,CR3,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6491,5988,,,,,,,5988,45,50
6556,13361,87,0,4510,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6556,13361,,,,,,,13361,45,50
6581,6058,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6581,6058,,,,,,,6058,45,50
6591,6067,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6591,6067,,,,,,,6067,45,50
6636,6081,87,0,7260,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6636,6081,4,2,1,0,0,0,6081,45,50
6678,6091,87,0,7260,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6678,6091,3,6,3,0,0,0,6091,45,50
6687,6080,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6687,6080,1,8,3,0,0,0,6080,45,50
6752,13059,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6752,13059,,,,,,,13059,45,50
6781,6112,87,0,7260,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6781,6112,1,12,3,0,0,0,6112,45,50
6856,6696,99,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6856,6696,1,4,3,0,0,0,6696,45,50
6472,13720,87,0,N,E,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6472,13720,3,2,3,0,0,0,13720,50,55
6593,6068,87,0,4500,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6593,6068,,,,,,,6068,50,55
6881,6812,100,0,7980,R1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6881,6812,5,2,3,0,0,0,6812,50,55
7014,6707,99,0,10770,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7014,6707,3,1,1,0,0,0,6707,50,55
7040,6709,99,0,8350,R3,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,7040,6709,,,,,,,6709,50,55
5918,6019,87,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,5918,6019,1,6,3,0,0,0,6019,55,60
6307,6032,87,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6307,6032,1,5,1,2,0,0,6032,55,60
6351,6031,87,0,N,B1,vysl-filtr,35,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6351,6031,,,,,,,6031,55,60
6369,6051,87,0,6560,E,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6369,6051,1,8,3,0,0,0,6051,55,60
6379,13362,87,0,7260,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6379,13362,1,5,3,0,0,0,13362,55,60
6391,6052,87,0,7260,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6391,6052,3,1,3,0,0,0,6052,55,60
6423,6042,87,0,7940,E,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6423,6042,3,1,3,0,0,0,6042,55,60
6425,5987,86,0,5700,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6425,5987,,,,,,,5987,55,60
6435,6116,88,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6435,6116,1,5,3,0,0,0,6116,55,60
6440,5985,86,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6440,5985,,,,,,,5985,55,60
6450,13873,87,0,7600,B1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6450,13873,1,4,3,0,0,0,13873,55,60
6456,5986,86,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6456,5986,,,,,,,5986,55,60
6458,6053,87,0,3260,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6458,6053,1,4,3,0,0,0,6053,55,60
6463,13340,88,0,4620,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6463,13340,,,,,,,13340,55,60
6468,6043,87,0,N,K,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6468,6043,3,1,3,0,0,0,6043,55,60
6478,6054,87,0,7260,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6478,6054,1,2,3,0,0,0,6054,55,60
6479,13719,87,0,7940,E,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6479,13719,1,4,3,0,0,0,13719,55,60
6482,6055,87,0,4500,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6482,6055,,,,,,,6055,55,60
6488,6118,88,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6488,6118,1,3,3,1,0,0,6118,55,60
6495,6071,87,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6495,6071,1,11,3,0,0,0,6071,55,60
6498,6122,88,0,5260,E,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6498,6122,,,,,,,6122,55,60
6503,6119,88,0,5900,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6503,6119,,,,,,,6119,55,60
6517,6121,88,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6517,6121,,,,,,,6121,55,60
6519,6120,88,0,N,B1,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6519,6120,,,,,,,6120,55,60
6525,6170,88,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6525,6170,5,1,1,0,0,0,6170,55,60
6531,6125,88,0,8200,R2,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6531,6125,1,1,3,0,0,0,6125,55,60
6533,6127,88,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6533,6127,1,1,3,0,0,0,6127,55,60
6545,6126,88,0,9510,R2,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6545,6126,1,10,3,0,0,0,6126,55,60
6547,6124,88,0,7260,F,181920-primy,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6547,6124,5,2,3,0,0,0,6124,55,60
6550,6072,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6550,6072,1,11,3,0,0,0,6072,55,60
6555,6083,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6555,6083,1,11,3,0,0,0,6083,55,60
6557,6070,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6557,6070,3,1,3,0,0,0,6070,55,60
6599,6086,87,0,9510,R2,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6599,6086,1,11,3,0,0,0,6086,55,60
6602,6088,87,0,9510,R2,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6602,6088,1,11,3,0,0,0,6088,55,60
6604,13145,88,0,7260,F,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6604,13145,5,2,1,0,0,0,13145,55,60
6613,13151,87,0,N,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6613,13151,,,,,,,13151,55,60
6617,6131,88,0,8200,R2,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6617,6131,,,,,,,6131,55,60
6620,13156,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6620,13156,1,2,3,0,0,0,13156,55,60
6632,6077,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6632,6077,1,2,3,0,0,0,6077,55,60
6634,6132,88,0,4320,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6634,6132,1,1,1,0,0,0,6132,55,60
6648,6139,88,0,3940,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6648,6139,5,1,1,1,0,0,6139,55,60
6657,6138,88,0,8200,R1,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6657,6138,1,1,3,0,0,0,6138,55,60
6660,13032,88,0,4320,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6660,13032,5,1,1,0,0,0,13032,55,60
6661,6099,87,0,1890,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6661,6099,1,3,1,1,0,0,6099,55,60
6663,6140,88,0,3000,J,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6663,6140,1,2,3,0,0,0,6140,55,60
6665,6142,88,0,9510,R2,181920-primy,4,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6665,6142,1,5,3,0,0,0,6142,55,60
6669,6078,87,0,4500,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6669,6078,1,2,3,0,0,0,6078,55,60
6682,13718,88,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6682,13718,1,2,3,0,0,0,13718,55,60
6683,6684,87,0,9030,E,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6683,6684,3,5,3,0,0,0,6684,55,60
6694,6102,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6694,6102,1,3,3,0,0,0,6102,55,60
6700,6101,87,0,4070,S,181920-pary,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6700,6101,1,1,3,0,0,0,6101,55,60
6702,13341,87,0,N,F,vysl-filtr,0,2017-12-04 00:00:00.000000 UTC,2020-06-09 00:00:00.000000 UTC,15,547034,Praha 11,43,HMP-IPR,43,U,Praha 11,6702,13341,,,,,,,13341,55,60
